,Evenement,ETP Gaussian,CS20 P Mean,CS20 P Rapid,CS20 P Karst,CS672 P Mean,CS672 P Rapid,CS672 P Karst,CS2688 P Mean,CS2688 P Rapid,CS2688 P Karst,CS8064 P Mean,CS8064 P Rapid,CS8064 P Karst,P Mean,P Rapid,P Karst,Toulon,Cap Cepet,Cas. SAPC,Castellet,Ste Baume,Meounes,Cuers,H LasLagoubran,Q Lagoubran,T Lagoubran,H Ragas,T Ragas,C Ragas,H StAntoine,Q StAntoine,T StAntoine,C StAntoine,Rapid Model,Karst Model
2018-03-08 13:15:00,53,1.6812059635909637e-06,0.0,0.0,0.0,43.346428571428575,41.3,44.88125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6180999999999994,1.939827336890908,13.427,123.2664,14.053,456.0,,,,,0.3628965467214584,0.36
2018-03-08 13:30:00,53,1.6824637240670343e-06,0.0,0.0,0.0,43.260714285714286,41.3,44.73125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6180999999999994,1.939827336890908,13.493,123.2593,14.057,456.0,,,,,0.3628965467214584,0.36
2018-03-08 13:45:00,53,1.6837223113266108e-06,0.0,0.0,0.0,43.175,41.3,44.58125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296000000000004,2.0780006291031623,13.527,123.2557,14.06,456.0,,,,,0.3628965467214584,0.36
2018-03-08 14:00:00,53,1.6849817258174131e-06,0.0,0.0,0.0,43.13214285714286,41.3,44.50625,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6254000000000007,2.027060614618034,13.537,123.2592,14.06,455.0,,,,,0.3628965467214584,0.36
2018-03-08 14:15:00,53,1.6862419679873195e-06,0.0,0.0,0.0,43.08928571428572,41.3,44.43124999999999,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6271500000000014,2.048219258142176,13.557,123.23945,14.063,456.0,,,,,0.3628965467214584,0.36
2018-03-08 14:30:00,53,1.6875030382843758e-06,0.0,0.0,0.0,43.03214285714286,41.3,44.33125,79.37142857142858,84.89999999999999,75.22500000000001,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198000000000013,1.9599931834545328,13.59,123.2468,14.067,457.0,,,,,0.3628965467214584,0.36
2018-03-08 14:45:00,53,1.6887649371567998e-06,0.0,0.0,0.0,43.00357142857142,41.3,44.28125,79.37142857142857,84.89999999999999,75.22500000000001,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6174000000000001,1.931550108317897,13.613,123.2412,14.063,458.0,,,,,0.3628965467214584,0.36
2018-03-08 15:00:00,53,1.6900276650529694e-06,0.0,0.0,0.0,43.00357142857143,41.3,44.28125,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023500000000002,1.757340543930122,13.653,123.24855,14.067,458.0,,,,,0.3628965467214584,0.36
2018-03-08 15:15:00,53,1.6912912224214357e-06,0.0,0.0,0.0,43.00357142857143,41.3,44.28125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076499999999987,1.817868178830664,13.67,123.26085,14.067,459.0,,,,,0.3628965467214584,0.36
2018-03-08 15:30:00,53,1.6925556097109073e-06,0.0,0.0,0.0,43.00357142857143,41.3,44.28125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076499999999987,1.817868178830664,13.697,123.25005000000002,14.067,459.0,,,,,0.3628965467214584,0.36
2018-03-08 15:45:00,53,1.6938208273702712e-06,0.0,0.0,0.0,43.00357142857143,41.3,44.28125,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6130500000000006,1.8804588214281588,13.72,123.26235,14.067,458.0,,,,,0.3628965467214584,0.36
2018-03-08 16:00:00,53,1.6950868758485686e-06,0.0,0.0,0.0,43.00357142857143,41.3,44.28125,79.37142857142858,84.9,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6127999999999997,1.8775406895550424,13.747,123.2549,14.07,459.0,,,,,0.3628965467214584,0.36
2018-03-08 16:15:00,53,1.6963537555950176e-06,0.0,0.0,0.0,43.00357142857143,41.3,44.28125,79.37142857142857,84.9,75.22500000000001,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076499999999987,1.817868178830664,13.76,123.25365,14.073,459.0,,,,,0.3628965467214584,0.36
2018-03-08 16:30:00,53,1.6976214670589951e-06,0.0,0.0,0.0,43.00357142857143,41.3,44.28125,79.37142857142857,84.9,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6038499999999999,1.7743797429662878,13.783,123.25365,14.073,459.0,,,,,0.3628965467214584,0.36
2018-03-08 16:45:00,53,1.6988900106900516e-06,0.0,0.0,0.0,43.00357142857143,41.3,44.28125,79.37142857142857,84.89999999999999,75.22500000000001,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6038499999999999,1.7743797429662878,13.81,123.25365,14.077,459.0,,,,,0.3628965467214584,0.36
2018-03-08 17:00:00,53,1.7001593869378964e-06,0.0,0.0,0.0,43.00357142857143,41.3,44.28125,79.37142857142858,84.9,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076499999999987,1.817868178830664,13.82,123.24295,14.077,459.0,,,,,0.3628965467214584,0.36
2018-03-08 17:15:00,53,1.701429596252412e-06,0.0,0.0,0.0,43.00357142857143,41.3,44.28125,79.37142857142858,84.9,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098000000000002,1.842677557185676,13.827,123.2412,14.077,460.0,,,,,0.3628965467214584,0.36
2018-03-08 17:30:00,53,1.7027006390836444e-06,0.0,0.0,0.0,42.975,41.3,44.23125,79.37142857142857,84.9,75.22500000000001,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6021000000000004,1.7545077012609824,13.823,123.2519,14.08,460.0,,,,,0.3628965467214584,0.36
2018-03-08 17:45:00,53,1.7039725158818069e-06,0.0,0.0,0.0,42.975,41.3,44.23125,79.37142857142858,84.89999999999999,75.22500000000001,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6156500000000006,1.9109244366857223,13.823,123.25015,14.08,461.0,,,,,0.3628965467214584,0.36
2018-03-08 18:00:00,53,1.7052452270972786e-06,0.0,0.0,0.0,42.975,41.3,44.23125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6215999999999997,1.9814438821827047,13.827,123.2233,14.087,462.0,,,,,0.3628965467214584,0.36
2018-03-08 18:15:00,53,1.706518773180605e-06,0.0,0.0,0.0,42.975,41.3,44.23125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623900000000001,2.0090003072331624,13.807,123.24689999999998,14.09,461.0,,,,,0.3628965467214584,0.36
2018-03-08 18:30:00,53,1.7077931545825013e-06,0.0,0.0,0.0,42.975,41.3,44.23125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6121500000000003,1.8699628029624908,13.773,123.23595,14.093,461.0,,,,,0.3628965467214584,0.36
2018-03-08 18:45:00,53,1.7090683717538443e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.181250000000006,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083499999999993,1.8259294941755293,13.743,123.23595,14.09,462.0,,,,,0.3628965467214584,0.36
2018-03-08 19:00:00,53,1.7103444251456817e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.181250000000006,79.37142857142857,84.9,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103999999999996,1.8496273427854804,13.72,123.2234,14.093,462.0,,,,,0.3628965467214584,0.36
2018-03-08 19:15:00,53,1.7116213152092237e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.181250000000006,79.37142857142857,84.9,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6088999999999999,1.832274333195031,13.71,123.2219,14.093,462.0,,,,,0.3628965467214584,0.36
2018-03-08 19:30:00,53,1.7128990423958554e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.181250000000006,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5956499999999995,1.682116920491714,13.703,123.23095,14.097,462.0,,,,,0.3628965467214584,0.36
2018-03-08 19:45:00,53,1.714177607157115e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.18125,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5880499999999995,1.5985523043850771,13.703,123.23095,14.097,462.0,,,,,0.3628965467214584,0.36
2018-03-08 20:00:00,53,1.7154570099447206e-06,0.0,0.0,0.0,42.94642857142858,41.3,44.181250000000006,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938999999999988,1.6627082574924053,13.703,123.2399,14.097,462.0,,,,,0.3628965467214584,0.36
2018-03-08 20:15:00,53,1.7167372512105465e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.181250000000006,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5943000000000006,1.6671357508591371,13.7,123.2257,14.107,462.0,,,,,0.3628965467214584,0.36
2018-03-08 20:30:00,53,1.7180183314066434e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.18125,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5908000000000004,1.6285718560811628,13.7,123.2329,14.103,462.0,,,,,0.3628965467214584,0.36
2018-03-08 20:45:00,53,1.719300250985218e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.181250000000006,79.37142857142858,84.9,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923000000000002,1.6450503526458946,13.7,123.2308,14.11,462.0,,,,,0.3628965467214584,0.36
2018-03-08 21:00:00,53,1.7205830103986555e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.18125,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5868999999999994,1.5860721673851832,13.697,123.2114,14.113,462.0,,,,,0.3628965467214584,0.36
2018-03-08 21:15:00,53,1.7218666100994946e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.18125,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923000000000002,1.6450503526458946,13.693,123.2308,14.11,462.0,,,,,0.3628965467214584,0.36
2018-03-08 21:30:00,53,1.7231510505404527e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.18125,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851499999999987,1.5671640401159768,13.687,123.22045,14.113,463.0,,,,,0.3628965467214584,0.36
2018-03-08 21:45:00,53,1.7244363321744058e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.181250000000006,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925499999999999,1.6478039040564476,13.683,123.22035,14.11,463.0,,,,,0.3628965467214584,0.36
2018-03-08 22:00:00,53,1.725722455454398e-06,0.0,0.0,0.0,42.94642857142857,41.3,44.181250000000006,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5890499999999997,1.609439857890282,13.68,123.21685,14.11,463.0,,,,,0.3628965467214584,0.36
2018-03-08 22:15:00,53,1.7270094208336429e-06,0.0,0.0,0.0,42.91785714285714,41.3,44.13125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020500000000015,1.7539413737551457,13.67,123.20755,14.107,463.0,,,,,0.3628965467214584,0.36
2018-03-08 22:30:00,53,1.7282972287655172e-06,0.0,0.0,0.0,42.91785714285714,41.3,44.13125,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5895999999999992,1.6154419755377067,13.65,123.2136,14.11,463.0,,,,,0.3628965467214584,0.36
2018-03-08 22:45:00,53,1.7295858797035708e-06,0.0,0.0,0.0,42.889285714285705,41.3,44.08125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5910999999999991,1.6318616799741563,13.61,123.21869999999998,14.107,463.0,,,,,0.3628965467214584,0.36
2018-03-08 23:00:00,53,1.7308753741015085e-06,0.0,0.0,0.0,42.87499999999999,41.3,44.056250000000006,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990500000000009,1.7201089861233716,13.563,123.21535,14.11,462.0,,,,,0.3628965467214584,0.36
2018-03-08 23:15:00,53,1.7321657124132138e-06,0.0,0.0,0.0,42.60357142857143,41.1,43.73125,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5895999999999992,1.6154419755377067,13.527,123.2172,14.107,462.0,,,,,0.3628965467214584,0.36
2018-03-08 23:30:00,53,1.733456895092728e-06,0.0,0.0,0.0,42.30357142857142,40.96666666666667,43.306250000000006,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5951499999999998,1.676561439040086,13.517,123.20455,14.107,462.0,,,,,0.3628965467214584,0.36
2018-03-08 23:45:00,53,1.7347489225942649e-06,0.0,0.0,0.0,42.11785714285714,40.96666666666667,42.98125,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5880999999999994,1.5990959034949772,13.523,123.2121,14.11,462.0,,,,,0.3628965467214584,0.36
2018-03-09 00:00:00,53,1.7360417953722016e-06,0.0,0.0,0.0,42.01785714285714,40.96666666666667,42.80625,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873000000000002,1.5904081604408469,13.533,123.22939999999998,14.12,462.0,,,,,0.3628965467214584,0.36
2018-03-09 00:15:00,53,1.7373355138810835e-06,0.0,0.0,0.0,42.00357142857143,40.96666666666667,42.78125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583649999999999,1.5510373407138744,13.53,123.21895,14.123,462.0,,,,,0.3628965467214584,0.36
2018-03-09 00:30:00,53,1.7386300785756203e-06,0.0,0.0,0.0,41.94642857142857,40.96666666666667,42.681250000000006,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5740499999999997,1.4495916603237906,13.527,123.21695,14.127,462.0,,,,,0.3628965467214584,0.36
2018-03-09 00:45:00,53,1.739925489910693e-06,0.0,0.0,0.0,41.94642857142857,40.96666666666666,42.68125,79.37142857142857,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5798500000000001,1.5105157485794956,13.52,123.21895,14.127,463.0,,,,,0.3628965467214584,0.36
2018-03-09 01:00:00,53,1.7412217483413431e-06,0.0,0.0,0.0,41.91785714285714,40.96666666666667,42.63125,79.37142857142857,84.9,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5875499999999999,1.5931208239889831,13.517,123.21535,14.13,462.0,,,,,0.3628965467214584,0.36
2018-03-09 01:15:00,53,1.742518854322785e-06,0.0,0.0,0.0,41.88928571428571,40.96666666666667,42.58125,79.37142857142858,84.89999999999999,75.225,211.3428571428572,224.3333333333333,201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5818999999999994,1.532316724646281,13.51,123.2136,14.13,463.0,,,,,0.3628965467214584,0.36
2018-03-09 01:30:00,53,1.743816808310395e-06,0.0,0.0,0.0,41.846428571428575,40.96666666666667,42.50625,79.37142857142858,84.89999999999999,75.225,211.32857142857145,224.3333333333333,201.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5742999999999995,1.4521945556535454,13.497,123.2172,14.127,463.0,,,,,0.3628965467214584,0.36
2018-03-09 01:45:00,53,1.745115610759714e-06,0.0,0.0,0.0,41.746428571428574,40.83333333333333,42.431250000000006,79.37142857142858,84.89999999999999,75.225,211.3142857142857,224.3333333333333,201.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568900000000001,1.396438253011404,13.467,123.2013,14.127,463.0,,,,,0.3628965467214584,0.36
2018-03-09 02:00:00,53,1.7464152621264582e-06,0.0,0.0,0.0,41.54642857142857,40.5,42.33125,79.37142857142858,84.89999999999999,75.225,211.3142857142857,224.3333333333333,201.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5648499999999991,1.3552654149602137,13.443,123.20105,14.13,463.0,,,,,0.3628965467214584,0.36
2018-03-09 02:15:00,53,1.7477157628665018e-06,0.0,0.0,0.0,41.34642857142856,40.36666666666666,42.08125,79.37142857142857,84.89999999999999,75.225,211.3142857142857,224.3333333333333,201.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5761000000000002,1.4709970577760534,13.437,123.2008,14.133,463.0,,,,,0.3628965467214584,0.36
2018-03-09 02:30:00,53,1.7490171134358944e-06,0.0,0.0,0.0,41.18928571428571,40.23333333333333,41.90625,79.37142857142857,84.9,75.225,211.3142857142857,224.3333333333333,201.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5766000000000008,1.4762391673522957,13.427,123.2013,14.133,463.0,,,,,0.3628965467214584,0.36
2018-03-09 02:45:00,53,1.7503193142908389e-06,0.0,0.0,0.0,40.86071428571429,40.03333333333333,41.48125,79.37142857142857,84.9,75.225,211.3142857142857,224.33333333333337,201.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710499999999991,1.4185202121608556,13.423,123.21395,14.133,463.0,,,,,0.3628965467214584,0.36
2018-03-09 03:00:00,53,1.7516223658877198e-06,0.0,0.0,0.0,39.91428571428571,39.06666666666666,40.55,79.37142857142857,84.89999999999998,75.225,211.3142857142857,224.3333333333333,201.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5840499999999997,1.5553305395053685,13.42,123.20105,14.133,463.0,,,,,0.3628965467214584,0.36
2018-03-09 03:15:00,53,1.7529262686830764e-06,0.0,0.0,0.0,38.832142857142856,38.23333333333333,39.28125,79.37142857142857,84.9,75.225,211.3142857142857,224.3333333333333,201.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5951499999999998,1.676561439040086,13.393,123.19745,14.137,463.0,,,,,0.3628965467214584,0.36
2018-03-09 03:30:00,53,1.7542310231336248e-06,0.0,0.0,0.0,38.09285714285714,37.63333333333333,38.4375,79.37142857142857,84.9,75.225,211.3142857142857,224.33333333333337,201.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5973000000000013,1.70050752181745,13.343,123.2028,14.14,463.0,,,,,0.3628965467214584,0.36
2018-03-09 03:45:00,53,1.755536629696237e-06,0.0,0.0,0.0,37.10714285714285,36.46666666666666,37.587500000000006,79.37142857142857,84.89999999999999,75.225,211.3142857142857,224.33333333333337,201.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5880999999999994,1.5990959034949772,13.29,123.2049,14.143,463.0,,,,,0.3628965467214584,0.36
2018-03-09 04:00:00,53,1.7568430888279606e-06,0.0,0.0,0.0,36.5,36.4,36.575,79.37142857142857,84.89999999999998,75.225,211.28571428571428,224.33333333333337,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5895999999999992,1.6154419755377067,13.247,123.2172,14.14,463.0,,,,,0.3628965467214584,0.36
2018-03-09 04:15:00,53,1.7581504009860046e-06,0.0,0.0,0.0,36.16428571428571,36.39999999999999,35.987500000000004,79.37142857142857,84.89999999999999,75.225,211.28571428571428,224.33333333333337,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5895999999999992,1.6154419755377067,13.22,123.1957,14.143,463.0,,,,,0.3628965467214584,0.36
2018-03-09 04:30:00,53,1.759458566627748e-06,0.0,0.0,0.0,36.07857142857143,36.333333333333336,35.8875,79.37142857142857,84.9,75.225,211.2857142857143,224.33333333333337,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5742999999999995,1.4521945556535454,13.19,123.2028,14.147,463.0,,,,,0.3628965467214584,0.36
2018-03-09 04:45:00,53,1.7607675862107313e-06,0.0,0.0,0.0,35.99285714285715,36.33333333333333,35.737500000000004,79.37142857142858,84.89999999999999,75.225,211.28571428571428,224.33333333333337,201.50000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781000000000006,1.4920154740336806,13.177,123.2172,14.147,463.0,,,,,0.3628965467214584,0.36
2018-03-09 05:00:00,53,1.76207746019267e-06,0.0,0.0,0.0,35.97857142857143,36.33333333333333,35.7125,79.37142857142857,84.89999999999998,75.225,211.28571428571428,224.33333333333337,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808000000000004,1.5206013267677236,13.17,123.1978,14.147,463.0,,,,,0.3628965467214584,0.36
2018-03-09 05:15:00,53,1.7633881890314397e-06,0.0,0.0,0.0,35.96428571428571,36.33333333333333,35.6875,79.37142857142857,84.9,75.225,211.28571428571428,224.33333333333337,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710499999999991,1.4185202121608556,13.173,123.19955,14.153,463.0,,,,,0.3628965467214584,0.36
2018-03-09 05:30:00,53,1.7646997731850788e-06,0.0,0.0,0.0,35.93571428571428,36.266666666666666,35.6875,79.37142857142857,84.9,75.225,211.28571428571428,224.33333333333337,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5731000000000006,1.4397197328787767,13.183,123.1871,14.15,463.0,,,,,0.3628965467214584,0.36
2018-03-09 05:45:00,53,1.7660122131118065e-06,0.0,0.0,0.0,35.76428571428572,36.06666666666666,35.5375,79.37142857142857,84.89999999999999,75.225,211.28571428571428,224.33333333333337,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975999999999999,1.703860740424242,13.187,123.1886,14.15,463.0,,,,,0.3628965467214584,0.36
2018-03-09 06:00:00,53,1.7673255092699912e-06,0.0,0.0,0.0,35.56428571428572,36.0,35.237500000000004,79.37142857142857,84.9,75.225,211.28571428571428,224.3333333333333,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5866499999999997,1.5833648407551348,13.177,123.19605,14.153,463.0,,,,,0.3628965467214584,0.36
2018-03-09 06:15:00,53,1.7686396621181844e-06,0.0,0.0,0.0,35.392857142857146,36.0,34.9375,79.37142857142857,84.9,75.225,211.28571428571428,224.33333333333337,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938000000000011,1.6616021971376225,13.137,123.1993,14.153,463.0,,,,,0.3628965467214584,0.36
2018-03-09 06:30:00,53,1.7699546721150916e-06,0.0,0.0,0.0,35.278571428571425,36.0,34.7375,79.37142857142857,84.9,75.225,211.28571428571428,224.33333333333337,201.50000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920500000000015,1.6422988386777695,13.097,123.19045,14.157,463.0,,,,,0.3628965467214584,0.36
2018-03-09 06:45:00,53,1.7712705397195908e-06,0.0,0.0,0.0,35.25,36.0,34.6875,79.37142857142857,84.9,75.225,211.28571428571428,224.33333333333337,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920500000000015,1.6422988386777695,13.057,123.20115,14.157,463.0,,,,,0.3628965467214584,0.36
2018-03-09 07:00:00,53,1.7725872653907245e-06,0.0,0.0,0.0,35.25,36.0,34.6875,79.37142857142857,84.89999999999999,75.225,211.28571428571428,224.33333333333337,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5843499999999995,1.5585539022289798,13.027,123.19755,14.16,463.0,,,,,0.3628965467214584,0.36
